divison,lane,champion,tier,win_rate,pick_rate,ban_rate,counters,matches
Iron,Top,Vayne,D,42.39%,2.8%,12.3%,"Alistar,Riven,Xinzhao,Sion,Ziggs,Heimerdinger,Yone",184
Iron,Jungle,Ivern,B,42.00%,0.8%,0.5%,"Olaf,Masteryi,Warwick,Amumu,Shaco,Nocturne,Garen",50
Iron,Top,Lucian,B,41.67%,0.5%,5.6%,"Jax,Drmundo,Malphite,Pantheon,Garen,Volibear,Quinn",36
Iron,Supp,Anivia,B,41.18%,0.5%,3.8%,"Pantheon,Nautilus,Zyra,Velkoz,Ornn,Neeko,Blitzcrank",34
Iron,Top,Jayce,B,41.18%,0.8%,0.4%,"Ornn,Pantheon,Jax,Kled,Xinzhao,Sion,Kayle",51
Iron,Adc,Kog'Maw,C,41.10%,1.1%,0.2%,"Irelia,Vayne,Viego,Samira,Xayah,Ezreal,Kaisa",73
Iron,Top,Gragas,C,41.07%,0.8%,0.2%,"Viego,Tahmkench,Riven,Qiyana,Renekton,Singed,Tristana",56
Iron,Supp,Bard,D,41.03%,1.2%,0.4%,"Urgot,Alistar,Soraka,Teemo,Morgana,Swain,Malphite",78
Iron,Jungle,Kindred,D,40.94%,2.6%,0.6%,"Tryndamere,Rengar,Elise,Sejuani,Volibear,Graves,Zac",171
Iron,Supp,Karma,D,40.85%,2.1%,0.3%,"Janna,Leona,Missfortune,Ashe,Maokai,Braum,Shaco",142
Iron,Top,Master Yi,C,40.54%,0.6%,46.9%,"Teemo,Jax,Malphite,Renekton,Heimerdinger,Nasus,Garen",37
Iron,Mid,Syndra,D,37.86%,1.6%,0.9%,"Zoe,Lissandra,Tristana,Malphite,Pyke,Xerath,Garen",103
Iron,Mid,LeBlanc,D,37.50%,2.1%,2.2%,"Kassadin,Viktor,Syndra,Pantheon,Karthus,Malzahar,Missfortune",136
Iron,Adc,Lux,C,37.14%,0.5%,22.1%,"Twistedfate,Caitlyn,Varus,Quinn,Jhin,Samira,Kalista",35
Iron,Mid,Orianna,D,37.11%,1.5%,0.6%,"Syndra,Pantheon,Renekton,Malzahar,Ahri,Xinzhao,Azir",97
Iron,Top,Gangplank,D,35.59%,0.9%,0.3%,"Tryndamere,Karthus,Jax,Fiora,Xinzhao,Talon,Volibear",59
Iron,Mid,Vladimir,D,34.95%,1.6%,1.3%,"Viego,Twistedfate,Lissandra,Qiyana,Ashe,Ahri,Tristana",103
Bronze,Adc,Swain,S,58.82%,0.6%,9.6%,"Xayah,Draven,Sivir,Senna,Tristana,Aphelios,Samira",930
Bronze,Mid,Brand,S+,56.62%,1.9%,15.4%,"Orianna,Leblanc,Pyke,Lux,Heimerdinger,Yone,Pantheon","2,771"
Bronze,Jungle,Rammus,S+,55.44%,5.5%,9.6%,"Karthus,Drmundo,Fiddlesticks,Wukong,Elise,Amumu,Udyr","7,900"
Bronze,Jungle,Dr. Mundo,S,55.40%,3.9%,2.1%,"Lillia,Volibear,Elise,Masteryi,Nunu,Kayn,Trundle","5,679"
Bronze,Jungle,Skarner,A,54.76%,0.7%,0.2%,"Drmundo,Trundle,Ekko,Nunu,Amumu,Kindred,Khazix","1,081"
Bronze,Top,Singed,A,54.67%,1.0%,0.2%,"Illaoi,Quinn,Kayle,Malphite,Yone,Darius,Gnar","1,509"
Bronze,Mid,Swain,A,54.55%,0.9%,9.6%,"Heimerdinger,Sett,Malzahar,Viego,Anivia,Diana,Brand","1,263"
Bronze,Mid,Lissandra,A,54.55%,0.6%,0.2%,"Xerath,Pyke,Sylas,Azir,Heimerdinger,Vladimir,Ryze",847
Bronze,Mid,Garen,A,54.49%,0.9%,8.9%,"Lucian,Akali,Zoe,Ryze,Vladimir,Ekko,Renekton","1,235"
Bronze,Mid,Teemo,A,54.45%,0.6%,19.3%,"Heimerdinger,Velkoz,Irelia,Orianna,Malzahar,Annie,Neeko",854
Bronze,Supp,Shaco,S,54.37%,2.7%,15.1%,"Nami,Karma,Ashe,Zilean,Rell,Seraphine,Rakan","3,848"
Bronze,Mid,Malzahar,S,53.87%,2.8%,3.1%,"Velkoz,Malphite,Brand,Seraphine,Diana,Neeko,Anivia","4,013"
Bronze,Supp,Brand,S+,53.66%,7.4%,15.4%,"Shaco,Velkoz,Galio,Malphite,Maokai,Xerath,Blitzcrank","10,742"
Bronze,Mid,Mordekaiser,A,53.66%,0.6%,9.0%,"Cassiopeia,Brand,Malzahar,Darius,Ahri,Heimerdinger,Swain",928
Bronze,Top,Nasus,S+,53.38%,8.1%,7.7%,"Singed,Volibear,Kayle,Tahmkench,Heimerdinger,Garen,Illaoi","11,669"
Bronze,Supp,Swain,S+,53.38%,5.8%,9.6%,"Zilean,Brand,Veigar,Rell,Galio,Zyra,Xerath","8,421"
Bronze,Mid,Morgana,A,53.34%,1.2%,29.4%,"Malphite,Brand,Malzahar,Ezreal,Katarina,Zoe,Pantheon","1,721"
Bronze,Supp,Rell,S,53.19%,2.8%,2.1%,"Veigar,Sona,Bard,Soraka,Nami,Rakan,Velkoz","3,997"
Bronze,Mid,Vel'Koz,A,53.18%,1.5%,0.9%,"Swain,Seraphine,Leblanc,Brand,Talon,Katarina,Kassadin","2,125"
Bronze,Jungle,Amumu,S,53.17%,4.8%,2.2%,"Trundle,Drmundo,Elise,Karthus,Zac,Masteryi,Jarvaniv","6,923"
Bronze,Mid,Seraphine,A,53.11%,0.7%,8.5%,"Ryze,Swain,Lissandra,Neeko,Zoe,Pyke,Sylas","1,028"
Bronze,Top,Garen,S+,53.10%,14.2%,8.9%,"Singed,Chogath,Quinn,Volibear,Ornn,Urgot,Teemo","20,422"
Bronze,Top,Yorick,A,53.03%,2.1%,1.0%,"Yasuo,Aatrox,Fiora,Kayle,Malphite,Shen,Jax","3,021"
Bronze,Jungle,Udyr,S+,52.69%,6.1%,4.3%,"Fiddlesticks,Drmundo,Elise,Karthus,Shaco,Rammus,Shyvana","8,739"
Bronze,Top,Cho'Gath,S,52.67%,4.7%,2.8%,"Kennen,Camille,Yorick,Gragas,Fiora,Illaoi,Vayne","6,788"
Bronze,Jungle,Ekko,S+,52.59%,6.3%,7.3%,"Drmundo,Rammus,Vi,Amumu,Shyvana,Shaco,Udyr","9,127"
Bronze,Supp,Zilean,A,52.53%,1.4%,0.3%,"Taric,Alistar,Sona,Lulu,Rakan,Nami,Rell","1,993"
Bronze,Mid,Diana,S+,52.47%,5.9%,5.6%,"Brand,Sett,Vladimir,Ziggs,Neeko,Pyke,Cassiopeia","8,476"
Bronze,Supp,Galio,A,52.38%,2.7%,2.7%,"Xerath,Rell,Shaco,Veigar,Rakan,Blitzcrank,Sett","3,910"
Bronze,Mid,Annie,A,52.36%,3.1%,1.5%,"Xerath,Brand,Talon,Malphite,Leblanc,Swain,Ahri","4,404"
Bronze,Top,Malphite,S+,52.36%,8.3%,12.0%,"Gangplank,Illaoi,Sion,Kayle,Nasus,Volibear,Kled","12,037"
Bronze,Jungle,Shyvana,A,52.28%,4.1%,0.8%,"Drmundo,Sejuani,Rammus,Karthus,Amumu,Volibear,Fiddlesticks","5,975"
Bronze,Jungle,Poppy,A,52.12%,0.8%,0.3%,"Taliyah,Gragas,Drmundo,Trundle,Vi,Tryndamere,Udyr","1,130"
Bronze,Supp,Leona,S+,52.10%,11.3%,28.2%,"Bard,Shaco,Zilean,Galio,Zyra,Swain,Rell","16,326"
Bronze,Mid,Pyke,S,52.07%,1.7%,20.1%,"Veigar,Vladimir,Zoe,Viktor,Malzahar,Ahri,Heimerdinger","2,493"
Bronze,Supp,Nautilus,S+,52.06%,8.4%,8.7%,"Rell,Swain,Nami,Shaco,Neeko,Sett,Galio","12,151"
Bronze,Supp,Nami,A,52.03%,2.3%,0.2%,"Neeko,Seraphine,Soraka,Swain,Zyra,Brand,Bard","3,300"
Bronze,Top,Teemo,S+,51.96%,8.6%,19.3%,"Gragas,Yasuo,Nasus,Chogath,Sylas,Mordekaiser,Drmundo","12,361"
Bronze,Top,Volibear,S,51.91%,4.3%,3.2%,"Sion,Akali,Shen,Gnar,Ornn,Drmundo,Vayne","6,167"
Bronze,Supp,Zyra,A,51.89%,3.3%,1.5%,"Xerath,Rell,Ashe,Bard,Sett,Brand,Nautilus","4,702"
Bronze,Top,Illaoi,S+,51.87%,5.0%,14.7%,"Kalista,Yorick,Quinn,Heimerdinger,Yone,Yasuo,Kennen","7,238"
Bronze,Top,Heimerdinger,A,51.87%,1.6%,3.4%,"Sylas,Yone,Irelia,Singed,Yasuo,Rengar,Urgot","2,352"
Bronze,Top,Sion,A,51.85%,1.4%,0.2%,"Singed,Gnar,Drmundo,Yasuo,Yone,Kayle,Heimerdinger","2,025"
Bronze,Top,Wukong,A,51.84%,2.7%,1.1%,"Heimerdinger,Garen,Ornn,Malphite,Kayle,Yorick,Volibear","3,931"
Bronze,Mid,Jayce,B,51.84%,0.6%,0.4%,"Malphite,Ahri,Twistedfate,Annie,Renekton,Pyke,Heimerdinger",841
Bronze,Jungle,Elise,S,51.82%,2.4%,4.0%,"Sejuani,Volibear,Vi,Shyvana,Zac,Evelynn,Nocturne","3,489"
Bronze,Supp,Taric,B,51.81%,0.8%,0.1%,"Lulu,Karma,Nami,Senna,Rell,Velkoz,Galio","1,185"
Bronze,Adc,Senna,S,51.76%,6.0%,5.1%,"Twitch,Yasuo,Jinx,Tristana,Ezreal,Jhin,Missfortune","8,614"
Bronze,Mid,Yone,S+,51.74%,13.2%,19.1%,"Tristana,Sett,Cassiopeia,Anivia,Malzahar,Viktor,Viego","19,021"
Bronze,Mid,Renekton,A,51.70%,1.1%,9.5%,"Twistedfate,Xerath,Malzahar,Malphite,Cassiopeia,Ekko,Morgana","1,646"
Bronze,Mid,Neeko,A,51.68%,3.9%,2.0%,"Ziggs,Brand,Sett,Velkoz,Lux,Anivia,Cassiopeia","5,689"
Bronze,Mid,Viktor,A,51.64%,1.7%,0.5%,"Nocturne,Velkoz,Orianna,Kassadin,Diana,Morgana,Chogath","2,500"
Bronze,Mid,Heimerdinger,A,51.58%,1.5%,3.4%,"Vladimir,Neeko,Viktor,Malzahar,Kassadin,Diana,Ziggs","2,146"
Bronze,Jungle,Vi,A,51.55%,3.7%,0.7%,"Shyvana,Drmundo,Nunu,Rammus,Nidalee,Warwick,Udyr","5,342"
Bronze,Mid,Fizz,S+,51.52%,7.1%,18.8%,"Morgana,Annie,Malzahar,Brand,Kassadin,Viego,Heimerdinger","10,267"
Bronze,Jungle,Sejuani,A,51.49%,1.2%,0.1%,"Lillia,Ekko,Olaf,Trundle,Rammus,Udyr,Nocturne","1,678"
Bronze,Adc,Tristana,S+,51.48%,13.7%,8.4%,"Yasuo,Sivir,Aphelios,Missfortune,Jinx,Draven,Kaisa","19,710"
Bronze,Jungle,Nocturne,S,51.47%,6.6%,4.0%,"Shyvana,Fiddlesticks,Volibear,Rammus,Udyr,Ekko,Rengar","9,492"
Bronze,Adc,Miss Fortune,S+,51.46%,24.6%,10.7%,"Twitch,Yasuo,Aphelios,Jhin,Senna,Jinx,Draven","35,495"
Bronze,Jungle,Zac,A,51.46%,2.1%,0.6%,"Karthus,Viego,Trundle,Shyvana,Ekko,Drmundo,Rammus","3,022"
Bronze,Supp,Alistar,A,51.45%,4.5%,1.4%,"Veigar,Brand,Shaco,Rell,Swain,Bard,Taric","6,550"
Bronze,Adc,Twitch,A,51.43%,3.2%,1.8%,"Varus,Tristana,Vayne,Lucian,Aphelios,Jhin,Yasuo","4,602"
Bronze,Mid,Cho'Gath,B,51.43%,0.6%,2.8%,"Xerath,Viego,Pyke,Brand,Lucian,Kassadin,Orianna",805
Bronze,Jungle,Warwick,S,51.42%,10.2%,5.0%,"Zac,Drmundo,Rammus,Volibear,Sejuani,Jarvaniv,Taliyah","14,668"
Bronze,Jungle,Volibear,A,51.34%,3.5%,3.2%,"Amumu,Sejuani,Jarvaniv,Lillia,Tryndamere,Rammus,Nunu","4,996"
Bronze,Mid,Yasuo,S+,51.32%,18.3%,32.3%,"Morgana,Renekton,Malzahar,Brand,Annie,Vladimir,Pantheon","26,349"
Bronze,Supp,Vel'Koz,A,51.31%,2.4%,0.9%,"Rakan,Shaco,Bard,Maokai,Sett,Galio,Janna","3,389"
Bronze,Adc,Jhin,S+,51.29%,19.3%,18.7%,"Yasuo,Varus,Tristana,Twitch,Kaisa,Vayne,Senna","27,775"
Bronze,Mid,Vladimir,A,51.27%,2.5%,1.6%,"Tristana,Neeko,Sett,Ziggs,Viego,Annie,Anivia","3,589"
Bronze,Jungle,Malphite,A,51.26%,0.7%,12.0%,"Sett,Sejuani,Gragas,Jarvaniv,Xinzhao,Hecarim,Pantheon",954
Bronze,Top,Ornn,A,51.26%,4.9%,1.5%,"Poppy,Warwick,Heimerdinger,Viego,Drmundo,Nasus,Fiora","7,033"
Bronze,Supp,Maokai,A,51.25%,3.3%,2.7%,"Rell,Zilean,Braum,Shaco,Bard,Leona,Swain","4,814"
Bronze,Supp,Sona,A,51.19%,2.5%,0.2%,"Janna,Shaco,Neeko,Nautilus,Leona,Galio,Morgana","3,665"
Bronze,Mid,Viego,S,51.18%,2.8%,27.9%,"Malzahar,Pyke,Brand,Annie,Ziggs,Neeko,Heimerdinger","4,076"
Bronze,Supp,Bard,B,51.16%,1.2%,0.3%,"Galio,Shaco,Swain,Blitzcrank,Nautilus,Veigar,Brand","1,765"
Bronze,Mid,Malphite,A,51.16%,1.5%,12.0%,"Ryze,Vladimir,Aurelionsol,Neeko,Brand,Pyke,Ziggs","2,162"
Bronze,Supp,Blitzcrank,S+,51.13%,9.9%,22.8%,"Velkoz,Shen,Alistar,Zilean,Nautilus,Nami,Janna","14,208"
Bronze,Adc,Yasuo,S,51.09%,2.6%,32.3%,"Kalista,Xayah,Vayne,Kaisa,Ashe,Samira,Twitch","3,715"
Bronze,Supp,Xerath,A,51.08%,4.0%,4.7%,"Maokai,Blitzcrank,Braum,Nautilus,Soraka,Rell,Janna","5,699"
Bronze,Mid,Sett,A,51.08%,1.3%,8.1%,"Garen,Syndra,Galio,Ahri,Pantheon,Orianna,Annie","1,809"
Bronze,Mid,Anivia,S,51.04%,3.0%,4.4%,"Seraphine,Tristana,Sett,Pyke,Brand,Ziggs,Syndra","4,391"
Bronze,Supp,Seraphine,S,51.01%,8.4%,8.5%,"Galio,Brand,Bard,Leona,Swain,Malphite,Janna","12,156"
Bronze,Jungle,Fiddlesticks,A,50.99%,2.4%,0.7%,"Gragas,Skarner,Drmundo,Taliyah,Elise,Amumu,Zac","3,497"
Bronze,Jungle,Master Yi,S+,50.99%,16.5%,37.9%,"Rammus,Ekko,Udyr,Elise,Zac,Warwick,Vi","23,776"
Bronze,Mid,Lux,S,50.98%,5.6%,14.2%,"Morgana,Viego,Viktor,Zed,Diana,Malzahar,Swain","8,080"
Bronze,Top,Yasuo,S,50.80%,2.7%,32.3%,"Singed,Shen,Tahmkench,Viego,Urgot,Jax,Volibear","3,931"
Bronze,Adc,Kog'Maw,B,50.80%,0.7%,0.1%,"Twitch,Vayne,Missfortune,Ezreal,Samira,Jhin,Ashe",941
Bronze,Top,Kled,A,50.77%,1.1%,0.7%,"Singed,Wukong,Volibear,Illaoi,Kayle,Gnar,Quinn","1,564"
Bronze,Mid,Galio,A,50.76%,4.2%,2.7%,"Velkoz,Brand,Pyke,Cassiopeia,Malzahar,Nocturne,Morgana","6,068"
Bronze,Mid,Pantheon,S,50.72%,5.4%,19.0%,"Heimerdinger,Malphite,Malzahar,Anivia,Ziggs,Orianna,Xerath","7,853"
Bronze,Adc,Vayne,S+,50.71%,11.3%,15.1%,"Senna,Tristana,Jinx,Ashe,Xayah,Missfortune,Draven","16,276"
Bronze,Jungle,Hecarim,S,50.70%,7.8%,8.3%,"Rammus,Warwick,Shyvana,Vi,Sejuani,Kindred,Jarvaniv","11,208"
Bronze,Mid,Veigar,A,50.66%,5.4%,2.4%,"Viktor,Morgana,Tristana,Anivia,Malphite,Xerath,Swain","7,732"
Bronze,Adc,Kai'Sa,S+,50.62%,24.4%,19.4%,"Missfortune,Aphelios,Senna,Twitch,Tristana,Vayne,Jhin","35,161"
Bronze,Top,Warwick,B,50.58%,1.0%,5.0%,"Heimerdinger,Kennen,Tryndamere,Kled,Kayle,Jax,Rengar","1,374"
Bronze,Top,Fiora,S,50.56%,3.5%,3.5%,"Urgot,Volibear,Teemo,Warwick,Malphite,Pantheon,Sylas","5,032"
Bronze,Top,Maokai,B,50.55%,0.6%,2.7%,"Singed,Kayle,Volibear,Rengar,Mordekaiser,Irelia,Yorick",914
Bronze,Top,Shaco,A,50.47%,0.6%,15.1%,"Maokai,Kennen,Quinn,Heimerdinger,Volibear,Viego,Shen",860
Bronze,Top,Shen,A,50.44%,3.8%,1.0%,"Drmundo,Ornn,Gragas,Yone,Gnar,Tryndamere,Akali","5,523"
Bronze,Adc,Jinx,A,50.39%,8.7%,1.5%,"Twitch,Jhin,Yasuo,Ashe,Kaisa,Missfortune,Tristana","12,551"
Bronze,Top,Urgot,S,50.38%,4.1%,4.8%,"Sion,Singed,Vayne,Ornn,Yorick,Shen,Jax","5,915"
Bronze,Mid,Tristana,B,50.30%,1.0%,8.4%,"Teemo,Malphite,Qiyana,Ziggs,Pyke,Neeko,Yasuo","1,497"
Bronze,Supp,Morgana,S+,50.28%,16.1%,29.4%,"Zilean,Galio,Zyra,Bard,Blitzcrank,Xerath,Swain","23,186"
Bronze,Top,Dr. Mundo,A,50.25%,2.2%,2.1%,"Kled,Tryndamere,Singed,Jayce,Viego,Kayle,Nasus","3,190"
Bronze,Top,Sett,S,50.24%,10.6%,8.1%,"Yorick,Wukong,Malphite,Kennen,Chogath,Heimerdinger,Sion","15,341"
Bronze,Jungle,Nunu & Willump,A,50.15%,5.6%,2.5%,"Karthus,Jarvaniv,Amumu,Rammus,Udyr,Masteryi,Shyvana","8,067"
Bronze,Top,Rengar,B,50.08%,0.9%,1.4%,"Urgot,Drmundo,Shen,Chogath,Illaoi,Riven,Viego","1,252"
Bronze,Mid,Aurelion Sol,B,50.00%,0.7%,0.2%,"Pyke,Viego,Qiyana,Galio,Viktor,Ekko,Katarina",976
Bronze,Jungle,Jarvan IV,B,50.00%,1.6%,0.2%,"Rammus,Shyvana,Kindred,Shaco,Graves,Nocturne,Masteryi","2,248"
Bronze,Jungle,Karthus,B,50.00%,1.2%,0.4%,"Vi,Gragas,Sejuani,Drmundo,Taliyah,Volibear,Kindred","1,780"
Bronze,Jungle,Shaco,A,49.97%,5.2%,15.1%,"Sejuani,Karthus,Drmundo,Nocturne,Elise,Volibear,Lillia","7,481"
Bronze,Mid,Cassiopeia,B,49.96%,1.9%,1.2%,"Annie,Brand,Heimerdinger,Viktor,Ziggs,Velkoz,Veigar","2,694"
Bronze,Top,Kennen,B,49.92%,1.3%,0.3%,"Kayle,Kled,Sion,Heimerdinger,Vayne,Darius,Aatrox","1,905"
Bronze,Top,Tryndamere,A,49.90%,4.5%,4.6%,"Singed,Quinn,Yorick,Malphite,Camille,Illaoi,Teemo","6,417"
Bronze,Mid,Ekko,B,49.89%,4.9%,7.3%,"Viktor,Morgana,Pyke,Vladimir,Velkoz,Lux,Kassadin","7,039"
Bronze,Adc,Aphelios,B,49.83%,4.0%,2.2%,"Yasuo,Senna,Jinx,Vayne,Sivir,Jhin,Ashe","5,748"
Bronze,Top,Mordekaiser,A,49.81%,9.2%,9.0%,"Tryndamere,Warwick,Drmundo,Heimerdinger,Kennen,Nasus,Sett","13,201"
Bronze,Top,Quinn,B,49.79%,2.3%,2.4%,"Volibear,Sion,Urgot,Lucian,Yone,Malphite,Chogath","3,306"
Bronze,Adc,Ashe,B,49.78%,12.6%,4.0%,"Sivir,Twitch,Missfortune,Jhin,Caitlyn,Tristana,Kaisa","18,130"
Bronze,Mid,Zed,S+,49.78%,12.2%,42.2%,"Malphite,Garen,Viego,Brand,Orianna,Viktor,Fizz","17,603"
Bronze,Jungle,Trundle,B,49.75%,1.2%,0.2%,"Wukong,Shyvana,Elise,Jarvaniv,Hecarim,Vi,Nocturne","1,771"
Bronze,Top,Tahm Kench,B,49.71%,1.1%,0.4%,"Kled,Kayle,Quinn,Chogath,Shen,Yone,Jax","1,543"
Bronze,Adc,Sivir,B,49.70%,2.5%,0.3%,"Yasuo,Twitch,Kalista,Jhin,Kaisa,Jinx,Samira","3,634"
Bronze,Top,Jax,B,49.65%,4.3%,6.2%,"Drmundo,Jayce,Teemo,Kled,Illaoi,Fiora,Singed","6,159"
Bronze,Jungle,Tryndamere,B,49.64%,0.8%,4.6%,"Taliyah,Elise,Hecarim,Trundle,Rammus,Jarvaniv,Malphite","1,110"
Bronze,Mid,Ahri,B,49.63%,6.0%,2.7%,"Malzahar,Viktor,Lux,Azir,Kassadin,Neeko,Heimerdinger","8,709"
Bronze,Top,Gnar,B,49.63%,4.4%,2.6%,"Illaoi,Drmundo,Gragas,Fiora,Vayne,Viego,Heimerdinger","6,409"
Bronze,Jungle,Lillia,B,49.60%,2.7%,1.0%,"Nocturne,Taliyah,Vi,Nidalee,Fiddlesticks,Elise,Hecarim","3,841"
Bronze,Supp,Neeko,B,49.56%,2.0%,2.0%,"Shaco,Xerath,Swain,Janna,Rell,Bard,Seraphine","2,940"
Bronze,Jungle,Nasus,B,49.48%,0.6%,7.7%,"Evelynn,Rengar,Tryndamere,Xinzhao,Fiddlesticks,Amumu,Viego",871
Bronze,Top,Yone,B,49.45%,2.7%,19.1%,"Renekton,Drmundo,Urgot,Riven,Ornn,Yasuo,Fiora","3,850"
Bronze,Supp,Soraka,B,49.45%,3.2%,0.4%,"Velkoz,Sona,Bard,Blitzcrank,Thresh,Lulu,Leona","4,625"
Bronze,Jungle,Viego,A,49.39%,11.2%,27.9%,"Drmundo,Trundle,Udyr,Nocturne,Xinzhao,Sejuani,Warwick","16,212"
Bronze,Supp,Lux,B,49.38%,20.9%,14.2%,"Zilean,Velkoz,Galio,Nautilus,Xerath,Brand,Bard","30,206"
Bronze,Mid,Nocturne,B,49.34%,0.7%,4.0%,"Diana,Malzahar,Akali,Syndra,Azir,Sett,Twistedfate","1,068"
Bronze,Jungle,Kayn,B,49.33%,15.2%,14.9%,"Xinzhao,Nocturne,Rammus,Ekko,Sejuani,Warwick,Masteryi","21,955"
Bronze,Supp,Karma,B,49.32%,2.1%,0.2%,"Zilean,Zyra,Brand,Seraphine,Swain,Alistar,Neeko","3,074"
Bronze,Top,Kayle,B,49.29%,2.6%,0.7%,"Shen,Chogath,Ornn,Yasuo,Fiora,Camille,Pantheon","3,711"
Bronze,Jungle,Kha'Zix,B,49.20%,8.3%,12.0%,"Trundle,Kindred,Fiddlesticks,Drmundo,Amumu,Rammus,Zac","12,032"
Bronze,Supp,Shen,B,49.19%,0.8%,1.0%,"Janna,Braum,Karma,Bard,Yuumi,Galio,Shaco","1,173"
Bronze,Supp,Malphite,B,49.18%,4.0%,12.0%,"Rell,Nami,Galio,Nautilus,Neeko,Velkoz,Karma","5,807"
Bronze,Mid,Katarina,B,49.03%,8.9%,11.8%,"Annie,Pyke,Vladimir,Garen,Viktor,Kassadin,Malphite","12,791"
Bronze,Jungle,Kindred,B,48.97%,2.5%,0.7%,"Vi,Fiddlesticks,Zac,Sett,Rengar,Warwick,Xinzhao","3,576"
Bronze,Top,Vayne,B,48.94%,3.5%,15.1%,"Sion,Yasuo,Tryndamere,Ornn,Teemo,Drmundo,Shen","5,006"
Bronze,Supp,Braum,B,48.92%,1.7%,0.4%,"Bard,Lulu,Shaco,Karma,Zyra,Sona,Neeko","2,412"
Bronze,Top,Camille,B,48.91%,3.9%,4.5%,"Drmundo,Nasus,Yorick,Teemo,Illaoi,Jax,Warwick","5,655"
Bronze,Supp,Veigar,B,48.91%,1.7%,2.4%,"Nami,Shaco,Braum,Soraka,Sona,Zilean,Brand","2,466"
Bronze,Supp,Lulu,B,48.87%,3.3%,1.2%,"Shaco,Galio,Nami,Brand,Malphite,Sona,Rell","4,788"
Bronze,Jungle,Olaf,B,48.87%,7.1%,17.3%,"Lillia,Rammus,Ekko,Wukong,Shaco,Zac,Viego","10,289"
Bronze,Jungle,Wukong,B,48.81%,1.1%,1.1%,"Jarvaniv,Gragas,Lillia,Volibear,Hecarim,Drmundo,Elise","1,551"
Bronze,Adc,Samira,B,48.79%,11.2%,38.6%,"Senna,Twitch,Tristana,Jinx,Vayne,Xayah,Ashe","16,139"
Bronze,Adc,Ezreal,D,48.78%,14.8%,3.3%,"Jhin,Vayne,Varus,Yasuo,Tristana,Jinx,Twitch","21,400"
Bronze,Top,Darius,B,48.74%,9.7%,39.2%,"Yone,Kled,Heimerdinger,Wukong,Teemo,Yorick,Urgot","14,054"
Bronze,Adc,Draven,B,48.72%,2.6%,3.9%,"Xayah,Varus,Samira,Jinx,Jhin,Twitch,Senna","3,785"
Bronze,Mid,Xerath,B,48.69%,2.1%,4.7%,"Velkoz,Brand,Morgana,Ekko,Anivia,Neeko,Lux","3,099"
Bronze,Mid,Syndra,B,48.67%,2.2%,1.1%,"Malzahar,Veigar,Qiyana,Malphite,Morgana,Brand,Yasuo","3,117"
Bronze,Adc,Xayah,C,48.65%,3.8%,0.6%,"Senna,Sivir,Twitch,Jhin,Jinx,Caitlyn,Tristana","5,500"
Bronze,Supp,Pyke,C,48.64%,9.8%,20.1%,"Zyra,Veigar,Shaco,Maokai,Sona,Swain,Nami","14,122"
Bronze,Top,Viego,B,48.61%,3.6%,27.9%,"Tahmkench,Kennen,Kled,Urgot,Wukong,Teemo,Garen","5,229"
Bronze,Jungle,Cho'Gath,B,48.55%,0.5%,2.8%,"Kindred,Morgana,Fiddlesticks,Reksai,Elise,Taliyah,Graves",723
Bronze,Mid,Ziggs,B,48.54%,1.4%,0.3%,"Azir,Velkoz,Kassadin,Sylas,Ryze,Brand,Leblanc","2,085"
Bronze,Supp,Thresh,D,48.53%,8.2%,3.1%,"Zilean,Rell,Braum,Shaco,Swain,Karma,Brand","11,864"
Bronze,Mid,Orianna,B,48.52%,2.2%,0.5%,"Qiyana,Pyke,Irelia,Diana,Viego,Talon,Anivia","3,116"
Bronze,Supp,Rakan,B,48.52%,2.5%,0.2%,"Taric,Brand,Swain,Soraka,Bard,Maokai,Nautilus","3,607"
Bronze,Jungle,Xin Zhao,C,48.51%,3.7%,0.5%,"Zac,Lillia,Vi,Karthus,Drmundo,Elise,Rammus","5,265"
Bronze,Jungle,Evelynn,C,48.50%,4.6%,3.7%,"Trundle,Gragas,Amumu,Sejuani,Jarvaniv,Tryndamere,Rammus","6,588"
Bronze,Mid,Kassadin,B,48.50%,2.3%,1.5%,"Brand,Lucian,Cassiopeia,Leblanc,Talon,Yone,Zed","3,260"
Bronze,Jungle,Graves,C,48.45%,4.7%,7.6%,"Volibear,Drmundo,Karthus,Wukong,Ekko,Amumu,Nunu","6,822"
Bronze,Supp,Senna,D,48.34%,9.4%,5.1%,"Neeko,Nautilus,Xerath,Brand,Sona,Swain,Zilean","13,623"
Bronze,Jungle,Jax,C,48.30%,5.0%,6.2%,"Elise,Sejuani,Amumu,Karthus,Drmundo,Shyvana,Vi","7,255"
Bronze,Top,Jayce,B,48.19%,1.2%,0.4%,"Yorick,Tahmkench,Tryndamere,Malphite,Sion,Gnar,Irelia","1,714"
Bronze,Mid,LeBlanc,C,48.16%,3.1%,4.8%,"Ahri,Jayce,Diana,Fizz,Galio,Orianna,Lucian","4,414"
Bronze,Adc,Varus,C,48.16%,2.9%,0.3%,"Vayne,Sivir,Yasuo,Kalista,Tristana,Kaisa,Ashe","4,186"
Bronze,Mid,Talon,D,48.16%,5.1%,2.2%,"Brand,Morgana,Azir,Veigar,Diana,Ziggs,Viego","7,332"
Bronze,Supp,Janna,B,48.05%,1.5%,0.1%,"Zilean,Karma,Veigar,Rell,Rakan,Malphite,Brand","2,200"
