rank,lane,champion,tier,win_rate,pick_rate,ban_rate,counters,matches
Diamond,Jungle,Vi,3,0.5033,0.021,0.002,"Warwick,Taliyah,Nocturne,Ivern,Hecarim,Olaf,Rek'Sai",4228
Diamond,Top,Aatrox,2,0.5033,0.07,0.031,"Maokai,Warwick,Tryndamere,Darius,Wukong,Mordekaiser,Kayle",14383
Diamond,Adc,Jhin,1,0.5028,0.142,0.023,"Swain,Veigar,Kog'Maw,Varus,Tristana,Jinx,Ashe",29022
Diamond,Top,Sion,2,0.5028,0.052,0.004,"Nocturne,Vayne,Garen,Singed,Riven,Darius,Kled",10566
Diamond,Adc,Vayne,0,0.5025,0.126,0.106,"Twitch,Kog'Maw,Senna,Jinx,Caitlyn,Samira,Varus",25854
Diamond,Mid,Garen,3,0.5024,0.006,0.025,"Vel'Koz,Darius,Leblanc,Anivia,Akali,Zoe,Ryze",1256
Diamond,Top,Volibear,2,0.5019,0.059,0.041,"Vayne,Warwick,Quinn,Illaoi,Urgot,Shen,Gnar",12009
Diamond,Adc,Caitlyn,1,0.5018,0.142,0.048,"Kog'Maw,Seraphine,Swain,Draven,Tristana,Kalista,Jhin",28962
Diamond,Mid,Sett,3,0.5017,0.007,0.011,"Ahri,Twisted Fate,Veigar,Vladimir,Syndra,Annie,Viego",1437
Diamond,Supp,Galio,2,0.5013,0.035,0.025,"Xerath,Swain,Janna,Pyke,Gragas,Senna,Maokai",7255
Diamond,Jungle,Rengar,2,0.5011,0.043,0.066,"Nocturne,Poppy,Master Yi,Udyr,Sejuani,Jarvan IV,Fiddlesticks",8730
Diamond,Supp,Nami,3,0.501,0.053,0.001,"Zilean,Xerath,Galio,Maokai,Bard,Karma,Seraphine",10791
Diamond,Mid,Nocturne,3,0.5009,0.01,0.024,"Vladimir,Sett,Annie,Neeko,Lux,Corki,Veigar",2144
Diamond,Top,Rengar,2,0.5008,0.014,0.066,"Ornn,Maokai,Tryndamere,Sett,Gangplank,Shen,Illaoi",2949
Diamond,Top,Ornn,3,0.5008,0.038,0.004,"Wukong,Ryze,Maokai,Shen,Viego,Garen,Kled",7749
Diamond,Jungle,Evelynn,1,0.5007,0.051,0.151,"Rengar,Warwick,Rammus,Zac,Gragas,Fiddlesticks,Jarvan IV",10376
Diamond,Adc,Samira,1,0.5006,0.104,0.084,"Swain,Twitch,Miss Fortune,Jinx,Caitlyn,Senna,Jhin",21321
Diamond,Adc,Kai'Sa,0,0.5005,0.362,0.327,"Swain,Draven,Jinx,Kalista,Kog'Maw,Samira,Caitlyn",74031
Diamond,Top,Kayle,3,0.5004,0.017,0.003,"Nocturne,Viego,Gangplank,Kennen,Lucian,Nasus,Jax",3567
Diamond,Adc,Senna,2,0.5004,0.025,0.09,"Kalista,Kog'Maw,Sivir,Tristana,Kai'Sa,Jinx,Twitch",5076
Diamond,Top,Camille,0,0.5002,0.098,0.112,"Pantheon,Quinn,Kennen,Darius,Ornn,Urgot,Fiora",19949
Diamond,Supp,Seraphine,1,0.5,0.083,0.149,"Shaco,Blitzcrank,Yuumi,Bard,Xerath,Sett,Zilean",17020
Diamond,Jungle,Gragas,3,0.4997,0.029,0.017,"Warwick,Vi,Rengar,Hecarim,Shaco,Elise,Ekko",5895
Diamond,Jungle,Karthus,2,0.4988,0.053,0.18,"Ivern,Gragas,Volibear,Sejuani,Kha'Zix,Nocturne,Skarner",10900
Diamond,Adc,Ashe,3,0.4987,0.034,0.002,"Swain,Kog'Maw,Twitch,Tristana,Draven,Kalista,Caitlyn",6958
Diamond,Top,Cho'Gath,3,0.4984,0.058,0.018,"Illaoi,Kled,Quinn,Darius,Mordekaiser,Shen,Kennen",11769
Diamond,Top,Viego,2,0.4981,0.022,0.337,"Nocturne,Heimerdinger,Singed,Poppy,Rengar,Darius,Cho'Gath",4593
Diamond,Top,Tryndamere,3,0.4976,0.025,0.016,"Poppy,Illaoi,Ryze,Akali,Singed,Quinn,Warwick",5084
Diamond,Supp,Leona,2,0.4975,0.108,0.155,"Soraka,Galio,Maokai,Zyra,Bard,Shaco,Rell",22160
Diamond,Jungle,Kindred,3,0.4974,0.031,0.008,"Kha'Zix,Taliyah,Shaco,Gragas,Elise,Poppy,Master Yi",6260
Diamond,Mid,Seraphine,3,0.4974,0.016,0.149,"Zed,Diana,Katarina,Veigar,Corki,Fizz,Swain",3211
Diamond,Mid,Jayce,3,0.4973,0.008,0.018,"Veigar,Corki,Annie,Zilean,Garen,Vladimir,Kassadin",1661
Diamond,Jungle,Rammus,3,0.4972,0.021,0.048,"Shaco,Sejuani,Shyvana,Trundle,Vi,Dr. Mundo,Ivern",4336
Diamond,Jungle,Olaf,3,0.4972,0.042,0.051,"Ivern,Master Yi,Evelynn,Kayn,Rammus,Kindred,Poppy",8677
Diamond,Mid,Ekko,3,0.4971,0.045,0.042,"Neeko,Rumble,Akali,Yasuo,Ryze,Vladimir,Pantheon",9218
Diamond,Supp,Vel'Koz,3,0.4967,0.014,0.003,"Shaco,Maokai,Galio,Yuumi,Gragas,Swain,Janna",2845
Diamond,Adc,Miss Fortune,3,0.4964,0.032,0.001,"Twitch,Senna,Kai'Sa,Jhin,Draven,Sivir,Tristana",6636
Diamond,Mid,Renekton,3,0.4959,0.008,0.088,"Malphite,Vayne,Leblanc,Jayce,Viktor,Aatrox,Orianna",1726
Diamond,Mid,Lux,3,0.4949,0.024,0.002,"Aurelion Sol,Neeko,Diana,Katarina,Talon,Vladimir,Leblanc",5005
Diamond,Mid,Karma,3,0.4949,0.006,0.007,"Lux,Katarina,Lissandra,Talon,Diana,Corki,Sylas",1267
Diamond,Supp,Nautilus,3,0.4949,0.083,0.065,"Taric,Galio,Janna,Rell,Thresh,Shaco,Braum",16952
Diamond,Mid,Twisted Fate,3,0.4948,0.077,0.014,"Viego,Annie,Anivia,Vel'Koz,Katarina,Veigar,Diana",15737
Diamond,Top,Jayce,3,0.4944,0.045,0.018,"Quinn,Kled,Wukong,Rengar,Nasus,Maokai,Malphite",9112
Diamond,Mid,Viktor,3,0.4942,0.045,0.008,"Ziggs,Anivia,Aurelion Sol,Talon,Qiyana,Katarina,Diana",9215
Diamond,Top,Vayne,3,0.494,0.011,0.106,"Pantheon,Vladimir,Kennen,Nasus,Shen,Malphite,Jax",2247
Diamond,Top,Gnar,2,0.4933,0.125,0.201,"Pantheon,Maokai,Wukong,Sylas,Urgot,Rumble,Illaoi",25653
Diamond,Jungle,Wukong,3,0.4933,0.005,0.023,"Shyvana,Gragas,Nocturne,Sejuani,Poppy,Jarvan IV,Warwick",1038
Diamond,Top,Malphite,2,0.4932,0.068,0.147,"Sylas,Nocturne,Nasus,Shen,Cho'Gath,Darius,Tryndamere",13943
Diamond,Supp,Alistar,4,0.493,0.129,0.055,"Vel'Koz,Janna,Bard,Galio,Maokai,Morgana,Shaco",26329
Diamond,Mid,LeBlanc,3,0.4928,0.04,0.03,"Tristana,Veigar,Xerath,Cassiopeia,Fizz,Ahri,Zed",8171
Diamond,Supp,Karma,4,0.4923,0.077,0.007,"Vel'Koz,Zyra,Bard,Sona,Zilean,Thresh,Leona",15831
Diamond,Jungle,Jarvan IV,3,0.4923,0.036,0.002,"Poppy,Shyvana,Karthus,Fiddlesticks,Rek'Sai,Vi,Sejuani",7429
Diamond,Jungle,Master Yi,3,0.4921,0.03,0.038,"Elise,Warwick,Graves,Skarner,Zac,Ivern,Udyr",6235
Diamond,Jungle,Xin Zhao,3,0.4918,0.059,0.04,"Zac,Kha'Zix,Vi,Skarner,Rammus,Ekko,Ivern",12107
Diamond,Supp,Soraka,3,0.4917,0.029,0.003,"Xerath,Yuumi,Pyke,Rakan,Morgana,Vel'Koz,Nautilus",5902
Diamond,Top,Cassiopeia,3,0.4916,0.005,0.013,"Anivia,Maokai,Yone,Gragas,Kled,Vladimir,Lucian",1072
Diamond,Top,Kennen,3,0.4916,0.019,0.003,"Viego,Rumble,Quinn,Rengar,Tryndamere,Maokai,Nasus",3806
Diamond,Supp,Xerath,3,0.4914,0.016,0.003,"Lux,Yuumi,Gragas,Shaco,Janna,Bard,Sona",3252
Diamond,Supp,Swain,3,0.4912,0.019,0.008,"Sona,Xerath,Maokai,Lulu,Shaco,Braum,Thresh",3931
Diamond,Supp,Morgana,2,0.4905,0.073,0.231,"Sona,Vel'Koz,Zyra,Yuumi,Shaco,Karma,Bard",14939
Diamond,Jungle,Nidalee,3,0.4903,0.079,0.045,"Ivern,Skarner,Poppy,Fiddlesticks,Warwick,Hecarim,Vi",16250
Diamond,Mid,Zoe,3,0.4902,0.041,0.033,"Tristana,Annie,Lissandra,Malzahar,Diana,Veigar,Nocturne",8486
Diamond,Supp,Taric,3,0.4902,0.011,0.002,"Lux,Swain,Pantheon,Sona,Vel'Koz,Rakan,Sett",2187
Diamond,Top,Karma,3,0.4901,0.007,0.007,"Ryze,Rumble,Pantheon,Viego,Darius,Vladimir,Fiora",1461
Diamond,Jungle,Kayn,3,0.4893,0.094,0.098,"Rek'Sai,Warwick,Skarner,Poppy,Ivern,Fiddlesticks,Sejuani",19312
Diamond,Jungle,Lee Sin,4,0.4887,0.099,0.014,"Ivern,Poppy,Fiddlesticks,Elise,Hecarim,Master Yi,Nunu",20191
Diamond,Jungle,Viego,3,0.4885,0.07,0.337,"Poppy,Shaco,Karthus,Nidalee,Rek'Sai,Kha'Zix,Evelynn",14261
Diamond,Top,Gangplank,4,0.4878,0.046,0.026,"Ornn,Kled,Tryndamere,Rumble,Kennen,Gragas,Riven",9331
Diamond,Jungle,Ekko,3,0.4875,0.054,0.042,"Ivern,Fiddlesticks,Warwick,Rek'Sai,Nunu,Vi,Master Yi",10988
Diamond,Top,Mordekaiser,4,0.4875,0.039,0.02,"Viego,Jayce,Singed,Kayle,Fiora,Darius,Camille",7980
Diamond,Supp,Gragas,3,0.4874,0.019,0.017,"Braum,Soraka,Rakan,Zilean,Swain,Janna,Blitzcrank",3804
Diamond,Supp,Yuumi,5,0.4867,0.092,0.092,"Galio,Maokai,Thresh,Blitzcrank,Rakan,Bard,Pantheon",18884
Diamond,Mid,Xerath,3,0.4866,0.015,0.003,"Ekko,Ahri,Galio,Rumble,Corki,Pantheon,Vladimir",3167
Diamond,Adc,Kalista,3,0.4865,0.017,0.002,"Swain,Miss Fortune,Jhin,Sivir,Vayne,Lucian,Aphelios",3420
Diamond,Adc,Yasuo,3,0.4863,0.007,0.099,"Vayne,Samira,Veigar,Draven,Seraphine,Twitch,Sivir",1458
Diamond,Top,Illaoi,3,0.4855,0.013,0.007,"Nocturne,Maokai,Pantheon,Lucian,Akali,Mordekaiser,Ryze",2587
Diamond,Mid,Yasuo,4,0.4852,0.062,0.099,"Galio,Lissandra,Cassiopeia,Vladimir,Ahri,Veigar,Malzahar",12603
Diamond,Top,Vladimir,3,0.4851,0.016,0.055,"Nasus,Kennen,Riven,Teemo,Ryze,Jayce,Fiora",3323
Diamond,Top,Gragas,4,0.485,0.04,0.017,"Sion,Heimerdinger,Quinn,Teemo,Cho'Gath,Ornn,Garen",8192
Diamond,Supp,Braum,3,0.4849,0.02,0.001,"Lux,Zilean,Soraka,Seraphine,Maokai,Morgana,Janna",4003
Diamond,Mid,Gragas,3,0.4846,0.005,0.017,"Cassiopeia,Leblanc,Annie,Diana,Pantheon,Veigar,Ekko",1073
Diamond,Supp,Pyke,5,0.4844,0.071,0.041,"Sona,Swain,Janna,Gragas,Bard,Shaco,Maokai",14517
Diamond,Adc,Varus,3,0.4843,0.02,0.001,"Kalista,Sivir,Aphelios,Tristana,Miss Fortune,Swain,Kog'Maw",4192
Diamond,Jungle,Zac,3,0.4842,0.021,0.004,"Warwick,Taliyah,Fiddlesticks,Ivern,Sejuani,Poppy,Trundle",4314
Diamond,Supp,Senna,5,0.4833,0.071,0.09,"Nami,Sona,Blitzcrank,Zyra,Thresh,Shaco,Vel'Koz",14427
Diamond,Top,Renekton,5,0.4833,0.063,0.088,"Darius,Poppy,Quinn,Singed,Sion,Maokai,Ornn",12987
Diamond,Adc,Ezreal,5,0.482,0.185,0.032,"Ashe,Kalista,Sivir,Varus,Kai'Sa,Twitch,Samira",37839
Diamond,Jungle,Dr. Mundo,3,0.4818,0.047,0.025,"Nunu,Olaf,Nocturne,Elise,Shaco,Ivern,Hecarim",9572
Diamond,Top,Sett,5,0.4818,0.045,0.011,"Sylas,Vladimir,Singed,Viego,Pantheon,Garen,Mordekaiser",9268
Diamond,Top,Yorick,3,0.4812,0.007,0.001,"Ornn,Yone,Kled,Ryze,Jax,Teemo,Shen",1492
Diamond,Adc,Xayah,5,0.4809,0.081,0.005,"Senna,Miss Fortune,Kalista,Varus,Tristana,Draven,Sivir",16558
Diamond,Top,Rumble,3,0.4806,0.01,0.003,"Akali,Vladimir,Irelia,Viego,Garen,Jax,Nocturne",2062
Diamond,Adc,Lucian,5,0.4803,0.055,0.046,"Senna,Draven,Vayne,Jinx,Caitlyn,Miss Fortune,Ashe",11198
Diamond,Supp,Lux,4,0.4792,0.026,0.002,"Sona,Vel'Koz,Sett,Maokai,Zilean,Rell,Nami",5307
Diamond,Top,Akali,4,0.4791,0.032,0.118,"Warwick,Poppy,Nocturne,Riven,Urgot,Teemo,Yone",6500
Diamond,Jungle,Graves,5,0.4788,0.094,0.052,"Ivern,Fiddlesticks,Gragas,Rammus,Sejuani,Poppy,Skarner",19265
Diamond,Mid,Yone,5,0.4783,0.105,0.261,"Aurelion Sol,Pantheon,Annie,Rumble,Cassiopeia,Anivia,Ekko",21558
Diamond,Supp,Brand,3,0.4778,0.02,0.004,"Braum,Zilean,Shaco,Morgana,Blitzcrank,Thresh,Swain",4085
Diamond,Mid,Cho'Gath,3,0.4766,0.008,0.018,"Ziggs,Xerath,Syndra,Viego,Cassiopeia,Viktor,Fizz",1601
Diamond,Mid,Azir,3,0.4764,0.013,0.002,"Seraphine,Viktor,Cassiopeia,Lux,Zoe,Neeko,Qiyana",2731
Diamond,Top,Teemo,3,0.476,0.015,0.005,"Rengar,Karma,Heimerdinger,Maokai,Vayne,Shen,Sion",3004
Diamond,Mid,Orianna,5,0.476,0.054,0.005,"Lissandra,Tristana,Corki,Zed,Lux,Zoe,Kassadin",11141
Diamond,Mid,Akali,5,0.4728,0.076,0.118,"Veigar,Tristana,Leblanc,Twisted Fate,Ahri,Malzahar,Kassadin",15475
Diamond,Top,Ryze,3,0.4718,0.013,0.003,"Kled,Pantheon,Renekton,Singed,Quinn,Jax,Wukong",2590
Diamond,Jungle,Shyvana,3,0.4714,0.013,0.001,"Dr. Mundo,Vi,Nunu,Elise,Gragas,Taliyah,Poppy",2618
Diamond,Top,Yone,5,0.471,0.022,0.261,"Kennen,Warwick,Jax,Riven,Sylas,Camille,Fiora",4480
Diamond,Adc,Aphelios,5,0.4683,0.045,0.008,"Twitch,Draven,Sivir,Jinx,Caitlyn,Senna,Kai'Sa",9225
Diamond,Top,Irelia,5,0.4651,0.064,0.18,"Vladimir,Nocturne,Sylas,Singed,Nasus,Maokai,Urgot",13106
Diamond,Supp,Pantheon,4,0.4632,0.015,0.051,"Maokai,Nami,Shaco,Bard,Lulu,Rell,Swain",3046
Diamond,Top,Yasuo,4,0.4624,0.01,0.099,"Kennen,Nasus,Pantheon,Viego,Nocturne,Wukong,Ornn",2035
Diamond,Top,Lucian,4,0.4589,0.009,0.046,"Nocturne,Maokai,Mordekaiser,Heimerdinger,Yone,Wukong,Malphite",1776
Diamond,Mid,Syndra,5,0.4572,0.033,0.005,"Corki,Azir,Xerath,Neeko,Vladimir,Katarina,Annie",6758
Diamond,Mid,Lucian,5,0.4549,0.04,0.046,"Annie,Malzahar,Xerath,Vel'Koz,Diana,Zed,Pantheon",8254
Diamond,Mid,Ryze,5,0.4514,0.031,0.003,"Zilean,Galio,Malzahar,Katarina,Lissandra,Tristana,Pantheon",6393
Diamond,Supp,Sett,5,0.4474,0.019,0.011,"Nami,Bard,Shaco,Zyra,Galio,Swain,Rakan",3945
Diamond,Mid,Irelia,5,0.4467,0.033,0.18,"Aurelion Sol,Malzahar,Neeko,Kassadin,Veigar,Pantheon,Rumble",6655
Diamond,Jungle,Amumu,3,0.4439,0.007,0.002,"Taliyah,Karthus,Gragas,Kayn,Olaf,Kha'Zix,Fiddlesticks",1426
Diamond,Top,Xin Zhao,4,0.4433,0.007,0.04,"Nasus,Vladimir,Quinn,Heimerdinger,Nocturne,Darius,Garen",1385
Diamond,Jungle,Lillia,5,0.4423,0.072,0.043,"Evelynn,Fiddlesticks,Rengar,Nunu,Hecarim,Ivern,Elise",14695
Master,Adc,Heimerdinger,1,0.6757,0.007,0.005,"Miss Fortune,Ashe,Samira,Kai'Sa,Vayne,Senna,Ezreal",74
Master,Top,Zac,2,0.6102,0.005,0.005,"Sion,Gangplank,Renekton,Poppy,Darius,Gragas,Shen",59
Master,Mid,Gragas,2,0.6066,0.005,0.02,"Annie,Renekton,Orianna,Malzahar,Lux,Qiyana,Twisted Fate",61
Master,Mid,Kennen,2,0.6,0.005,0.005,"Morgana,Fizz,Aurelion Sol,Zoe,Seraphine,Zed,Ekko",60
Master,Mid,Xerath,2,0.5766,0.01,0.002,"Lulu,Nocturne,Karma,Cassiopeia,Lux,Sylas,Fizz",111
Master,Top,Karma,2,0.5726,0.011,0.015,"Viego,Viktor,Pantheon,Singed,Tristana,Sion,Volibear",124
Master,Mid,Aurelion Sol,2,0.5714,0.01,0.003,"Riven,Syndra,Qiyana,Pantheon,Diana,Cho'Gath,Xerath",112
Master,Adc,Ziggs,2,0.5714,0.005,0.001,"Aphelios,Kai'Sa,Ezreal,Tristana,Twitch,Vayne,Senna",56
Master,Adc,Seraphine,1,0.5714,0.011,0.161,"Vladimir,Vel'Koz,Twitch,Sivir,Jhin,Miss Fortune,Veigar",126
Master,Top,Maokai,2,0.5683,0.012,0.002,"Soraka,Riven,Kled,Malphite,Kayle,Sejuani,Mordekaiser",139
Master,Mid,Zilean,2,0.5682,0.008,0.008,"Yasuo,Pantheon,Malzahar,Lulu,Pyke,Quinn,Talon",88
Master,Mid,Talon,0,0.5671,0.053,0.085,"Viego,Jayce,Karma,Heimerdinger,Neeko,Ryze,Viktor",589
Master,Adc,Cassiopeia,2,0.5645,0.006,0.016,"Veigar,Yasuo,Tristana,Caitlyn,Vayne,Kai'Sa,Jinx",62
Master,Jungle,Ivern,2,0.5623,0.032,0.011,"Ekko,Rek'Sai,Nocturne,Lee Sin,Dr. Mundo,Hecarim,Shaco",361
Master,Top,Wukong,0,0.5588,0.05,0.02,"Mordekaiser,Rengar,Warwick,Akali,Sett,Illaoi,Poppy",553
Master,Mid,Heimerdinger,2,0.5571,0.006,0.005,"Viego,Twisted Fate,Kassadin,Nocturne,Galio,Azir,Anivia",70
Master,Supp,Shaco,2,0.5563,0.014,0.102,"Twitch,Anivia,Blitzcrank,Pantheon,Riven,Seraphine,Pyke",151
Master,Mid,Swain,2,0.5556,0.006,0.004,"Zoe,Orianna,Azir,Xerath,Kayle,Heimerdinger,Yone",63
Master,Jungle,Taliyah,2,0.5556,0.037,0.006,"Evelynn,Skarner,Dr. Mundo,Zac,Master Yi,Nunu,Volibear",414
Master,Mid,Nocturne,2,0.5536,0.015,0.025,"Pantheon,Kennen,Vayne,Sett,Teemo,Nunu,Viego",168
Master,Mid,Kassadin,0,0.5523,0.069,0.37,"Aurelion Sol,Qiyana,Leblanc,Irelia,Lucian,Nocturne,Tristana",775
Master,Supp,Sona,2,0.5519,0.019,0.002,"Galio,Braum,Nautilus,Alistar,Nami,Blitzcrank,Soraka",212
Master,Top,Warwick,2,0.5514,0.01,0.004,"Tahm Kench,Yasuo,Tryndamere,Neeko,Shen,Darius,Teemo",107
Master,Mid,Jayce,2,0.5505,0.01,0.029,"Viego,Viktor,Pantheon,Malzahar,Fiora,Ahri,Kled",109
Master,Mid,Malphite,2,0.55,0.007,0.109,"Viego,Kassadin,Yasuo,Pantheon,Renekton,Cho'Gath,Nocturne",80
Master,Jungle,Fiddlesticks,1,0.5477,0.039,0.041,"Lee Sin,Rengar,Ivern,Master Yi,Gragas,Karthus,Graves",440
Master,Top,Nocturne,2,0.5455,0.022,0.025,"Tryndamere,Akali,Shen,Ornn,Riven,Volibear,Sion",242
Master,Jungle,Gragas,2,0.5452,0.034,0.02,"Sejuani,Ivern,Rek'Sai,Rammus,Dr. Mundo,Hecarim,Nocturne",376
Master,Top,Fiora,0,0.5397,0.08,0.107,"Vayne,Poppy,Sylas,Yasuo,Maokai,Mordekaiser,Jayce",895
Master,Adc,Swain,2,0.5393,0.008,0.004,"Miss Fortune,Draven,Seraphine,Lucian,Jinx,Jhin,Caitlyn",89
Master,Mid,Sylas,1,0.5393,0.095,0.039,"Azir,Veigar,Lissandra,Lux,Gragas,Galio,Pantheon",1057
Master,Mid,Galio,1,0.5381,0.055,0.036,"Leblanc,Malzahar,Vayne,Vel'Koz,Zoe,Ekko,Ryze",617
Master,Jungle,Rammus,2,0.538,0.014,0.031,"Viego,Sejuani,Taliyah,Shen,Wukong,Evelynn,Trundle",158
Master,Mid,Zed,0,0.5379,0.085,0.163,"Pyke,Syndra,Galio,Xin Zhao,Graves,Swain,Aurelion Sol",950
Master,Top,Gangplank,1,0.5377,0.044,0.033,"Mordekaiser,Illaoi,Vladimir,Fiora,Viego,Tryndamere,Maokai",491
Master,Jungle,Hecarim,0,0.5369,0.151,0.695,"Nocturne,Fiddlesticks,Shaco,Evelynn,Kha'Zix,Udyr,Skarner",1682
Master,Adc,Jinx,0,0.5359,0.17,0.033,"Ashe,Jhin,Aphelios,Kalista,Samira,Seraphine,Sivir",1894
Master,Jungle,Trundle,3,0.5345,0.005,0.001,"Olaf,Nunu,Amumu,Volibear,Sejuani,Taliyah,Viego",58
Master,Supp,Senna,1,0.5344,0.06,0.056,"Xerath,Morgana,Seraphine,Sona,Lux,Pyke,Zilean",668
Master,Top,Darius,0,0.5343,0.067,0.215,"Teemo,Nocturne,Volibear,Vayne,Riven,Irelia,Poppy",743
Master,Mid,Karthus,2,0.5333,0.005,0.224,"Zoe,Kassadin,Lissandra,Viktor,Diana,Seraphine,Ekko",60
Master,Mid,Pantheon,2,0.5311,0.022,0.033,"Ahri,Orianna,Talon,Galio,Akali,Zed,Zoe",241
Master,Top,Shen,1,0.5309,0.057,0.016,"Teemo,Heimerdinger,Kayle,Tryndamere,Renekton,Gangplank,Mordekaiser",631
Master,Top,Akali,1,0.5302,0.042,0.13,"Tryndamere,Kled,Volibear,Rengar,Kayle,Galio,Illaoi",464
Master,Top,Mordekaiser,2,0.5296,0.024,0.008,"Sion,Vladimir,Gragas,Anivia,Yone,Volibear,Jayce",270
Master,Supp,Bard,0,0.528,0.112,0.039,"Brand,Zilean,Blitzcrank,Twitch,Karma,Shaco,Rell",1248
Master,Supp,Zilean,2,0.5272,0.033,0.008,"Sona,Nautilus,Zyra,Alistar,Leona,Pantheon,Braum",368
Master,Adc,Ashe,2,0.5263,0.029,0.001,"Varus,Aphelios,Kai'Sa,Jhin,Ezreal,Tristana,Xayah",323
Master,Adc,Caitlyn,0,0.5263,0.128,0.041,"Seraphine,Senna,Miss Fortune,Kalista,Veigar,Samira,Varus",1427
Master,Top,Riven,0,0.5258,0.08,0.052,"Karma,Lucian,Viego,Akali,Yone,Illaoi,Shen",890
Master,Supp,Thresh,0,0.5251,0.248,0.291,"Zyra,Sona,Rakan,Zilean,Braum,Senna,Bard",2767
Master,Top,Quinn,2,0.5251,0.02,0.006,"Yasuo,Garen,Yone,Gangplank,Kennen,Wukong,Malphite",219
Master,Jungle,Nunu & Willump,2,0.5232,0.037,0.035,"Kindred,Gragas,Fiddlesticks,Graves,Kha'Zix,Hecarim,Sejuani",409
Master,Jungle,Rengar,1,0.523,0.051,0.123,"Kindred,Trundle,Karthus,Gragas,Evelynn,Jarvan IV,Taliyah",566
Master,Top,Kayle,2,0.5224,0.012,0.002,"Cho'Gath,Xin Zhao,Quinn,Yone,Rammus,Katarina,Draven",134
Master,Jungle,Skarner,2,0.5221,0.032,0.02,"Nunu,Kindred,Shaco,Master Yi,Lillia,Ivern,Rengar",362
Master,Mid,LeBlanc,2,0.5213,0.034,0.03,"Tryndamere,Malphite,Swain,Vladimir,Diana,Aurelion Sol,Corki",376
Master,Supp,Blitzcrank,1,0.5213,0.059,0.029,"Nami,Seraphine,Zilean,Brand,Rell,Senna,Leona",656
Master,Top,Heimerdinger,3,0.52,0.007,0.005,"Vladimir,Cho'Gath,Irelia,Karma,Yorick,Kennen,Darius",75
Master,Supp,Lulu,0,0.5196,0.128,0.113,"Sona,Soraka,Blitzcrank,Nautilus,Thresh,Bard,Senna",1428
Master,Mid,Diana,2,0.5195,0.048,0.02,"Cho'Gath,Wukong,Lux,Seraphine,Rumble,Lissandra,Pantheon",539
Master,Mid,Anivia,1,0.5192,0.047,0.085,"Zed,Annie,Zoe,Kassadin,Nocturne,Leblanc,Zilean",520
Master,Supp,Rakan,2,0.519,0.059,0.002,"Shaco,Lulu,Galio,Zilean,Leona,Lux,Maokai",657
Master,Top,Sylas,2,0.5187,0.043,0.039,"Viego,Maokai,Lucian,Gangplank,Sion,Darius,Yone",482
Master,Jungle,Rek'Sai,2,0.5186,0.053,0.032,"Sejuani,Skarner,Evelynn,Karthus,Ekko,Graves,Nocturne",590
Master,Mid,Karma,3,0.5185,0.01,0.015,"Viego,Zoe,Karthus,Diana,Ahri,Azir,Corki",108
Master,Jungle,Karthus,1,0.5178,0.068,0.224,"Taliyah,Hecarim,Dr. Mundo,Jarvan IV,Rammus,Skarner,Gragas",759
Master,Top,Jax,1,0.5173,0.054,0.069,"Pantheon,Jayce,Nocturne,Gnar,Sylas,Aatrox,Xin Zhao",607
Master,Mid,Veigar,2,0.5169,0.021,0.002,"Zoe,Malphite,Heimerdinger,Graves,Leblanc,Anivia,Tristana",236
Master,Jungle,Graves,1,0.5159,0.112,0.066,"Master Yi,Gragas,Olaf,Nocturne,Ivern,Udyr,Evelynn",1256
Master,Mid,Rumble,3,0.5155,0.014,0.003,"Kassadin,Lulu,Miss Fortune,Malphite,Pyke,Xerath,Nocturne",161
Master,Supp,Pantheon,2,0.5154,0.012,0.033,"Syndra,Taliyah,Swain,Wukong,Thresh,Rakan,Bard",130
Master,Supp,Morgana,0,0.5141,0.057,0.134,"Brand,Blitzcrank,Lulu,Galio,Sona,Rakan,Nautilus",638
Master,Mid,Ekko,2,0.5129,0.045,0.036,"Cho'Gath,Veigar,Anivia,Katarina,Aurelion Sol,Sylas,Fizz",505
Master,Top,Kled,2,0.5128,0.021,0.006,"Pantheon,Karma,Volibear,Gangplank,Ornn,Warwick,Mordekaiser",234
Master,Supp,Karma,2,0.5123,0.088,0.015,"Soraka,Lux,Gragas,Sona,Lulu,Pyke,Galio",978
Master,Mid,Viego,1,0.5121,0.033,0.383,"Fizz,Tristana,Xerath,Rumble,Zed,Ekko,Anivia",371
Master,Supp,Janna,2,0.512,0.082,0.008,"Soraka,Zilean,Pyke,Shaco,Brand,Blitzcrank,Nami",920
Master,Supp,Brand,3,0.5115,0.012,0.001,"Galio,Leona,Rakan,Yuumi,Lux,Thresh,Zilean",131
Master,Top,Garen,2,0.5099,0.036,0.01,"Warwick,Tryndamere,Kayle,Aatrox,Wukong,Renekton,Sion",406
Master,Supp,Zyra,3,0.5091,0.01,0.002,"Sona,Blitzcrank,Gragas,Camille,Braum,Sett,Morgana",110
Master,Mid,Lissandra,3,0.5091,0.015,0.001,"Viego,Lulu,Twitch,Cho'Gath,Orianna,Azir,Xerath",165
Master,Top,Ornn,2,0.5091,0.034,0.002,"Viego,Twisted Fate,Tryndamere,Cassiopeia,Jax,Mordekaiser,Renekton",383
Master,Supp,Leona,1,0.5082,0.104,0.068,"Shaco,Vel'Koz,Sett,Janna,Senna,Maokai,Lulu",1157
